,0
11536,2.7552676
11537,3.54085
11538,3.4473648
11539,4.073734
11540,3.866337
11541,3.121199
11542,3.178537
11543,3.73577
11544,3.8262432
11545,3.3221402
11546,3.4978797
11547,2.8194427
11548,4.4570136
11549,3.1599436
11550,2.7088408
11551,3.4881077
11552,3.042184
11553,3.4008439
11554,3.0796216
11555,3.442063
11556,4.226956
11557,3.8703096
11558,3.4364233
11559,2.8740084
11560,2.9615378
11561,2.7354832
11562,3.8890576
11563,3.2862923
11564,3.8804033
11565,4.4846864
11566,3.6640553
11567,4.1317377
11568,4.065534
11569,3.4671435
11570,3.6402247
11571,3.688413
11572,3.331689
11573,3.389038
11574,3.3574266
11575,3.4366388
11576,3.2190275
11577,3.2400582
11578,3.0383964
11579,2.9175403
11580,3.210626
11581,3.7421734
11582,3.8250225
11583,3.1332421
11584,3.5291677
11585,3.4728038
11586,2.7727668
11587,3.2802863
11588,3.3492093
11589,3.7547522
11590,3.0804338
11591,3.9119837
11592,3.187124
11593,3.312283
11594,3.547718
11595,4.184754
11596,3.3738885
11597,3.3587983
11598,3.1587687
11599,3.2236903
11600,2.9461153
11601,2.9003246
11602,3.0004642
11603,3.8868456
11604,3.0785427
11605,4.1657715
11606,3.431829
11607,4.236649
11608,3.368542
11609,3.2058926
11610,4.2037015
11611,4.413936
11612,3.4338048
11613,3.2084858
11614,3.6158323
11615,3.3835275
11616,2.7633336
11617,2.8846574
11618,3.7091544
11619,3.0290732
11620,3.3103156
11621,3.711065
11622,3.0008945
11623,4.2282987
11624,4.4287357
11625,3.4366097
11626,4.262336
11627,3.1810122
11628,4.167582
11629,4.1861615
11630,2.8037627
11631,3.2657793
11632,3.3865614
11633,3.277764
11634,3.5264552
11635,3.078893
11636,4.47338
11637,4.2341547
11638,3.3900347
11639,3.7718506
11640,3.2944882
11641,3.1417866
11642,3.5182118
11643,3.1622434
11644,3.2824898
11645,3.0659933
11646,3.8973496
11647,3.8109841
11648,3.12503
11649,4.061865
11650,3.94323
11651,3.2824736
11652,3.7418666
11653,3.2064843
11654,3.9920104
11655,3.205766
11656,3.7302492
11657,3.4296517
11658,3.4363241
11659,2.9636877
11660,3.7721593
11661,3.0731275
11662,4.1588154
11663,3.5854728
11664,3.2552376
11665,3.1645083
11666,3.0673068
11667,3.131696
11668,3.9279857
11669,3.0454102
11670,3.8970711
11671,2.9053383
11672,3.3642442
11673,3.9299061
11674,3.2300396
11675,3.3616745
11676,3.2102246
11677,3.3634546
11678,3.3036084
11679,2.8216996
11680,3.2897768
11681,3.0856764
11682,3.0602837
11683,3.6025035
11684,2.9483929
11685,3.3568366
11686,3.0777678
11687,3.5982218
11688,3.695292
11689,3.2438722
11690,2.8899405
11691,3.2472305
11692,3.0781696
11693,3.3200529
11694,3.34098
11695,3.1778965
11696,3.036945
11697,3.575586
11698,3.5154533
11699,3.0559359
11700,3.321248
11701,3.5323937
11702,3.3373811
11703,2.90871
11704,3.0053332
11705,3.21758
11706,3.222475
11707,2.7788525
11708,4.226498
11709,3.7706692
11710,3.8982534
11711,2.9944477
11712,3.2889109
11713,4.017365
11714,3.2107344
11715,2.9534216
11716,3.2819817
11717,2.6731443
11718,4.2688694
11719,3.774655
11720,3.0505662
11721,3.1880298
11722,3.5080738
11723,3.375938
11724,3.75528
11725,4.5059886
11726,3.885272
11727,3.3402708
11728,3.288735
11729,3.1250682
11730,4.1162043
11731,3.322124
11732,3.6700974
11733,3.3745887
11734,3.2852921
11735,3.2305174
11736,3.301405
11737,3.3120887
11738,3.1536973
11739,3.5367842
11740,4.5575657
11741,4.13972
11742,3.4588814
11743,3.7337267
11744,3.473336
11745,4.1979537
11746,3.5810454
11747,3.8892884
11748,3.1252813
11749,3.8909621
11750,4.269597
11751,4.0976486
11752,3.3787613
11753,3.1721542
11754,4.326021
11755,4.0688725
11756,2.921999
11757,4.261123
11758,3.0640342
11759,3.3278685
11760,3.2031932
11761,2.934336
11762,3.6928265
11763,3.6441755
11764,2.8357565
11765,3.0734324
11766,3.1914375
11767,3.2680006
11768,3.1064172
11769,3.1977444
11770,2.8130462
11771,3.2757719
11772,3.3547769
11773,3.8873188
11774,2.9777112
11775,3.2267442
11776,3.4751544
11777,3.5291898
11778,3.9068863
11779,3.4579039
11780,3.91246
11781,3.3926497
11782,2.9249861
11783,3.045982
11784,3.9570024
11785,3.2908638
11786,2.802571
11787,3.3331735
11788,3.1966774
11789,3.2882543
11790,3.4249837
11791,3.0549405
11792,3.249784
11793,3.9140365
11794,2.7738025
11795,3.4616666
11796,3.1237035
11797,3.2821188
11798,3.2017405
11799,3.8776948
11800,4.232205
11801,3.587279
11802,3.653425
11803,3.684522
11804,3.5503638
11805,3.3726313
11806,3.4410324
11807,3.6858253
11808,4.1137495
11809,3.2813883
11810,3.135709
11811,3.1585097
11812,3.9292161
11813,2.8930519
11814,3.1969843
11815,3.448759
11816,3.6697934
11817,4.164567
11818,3.60151
11819,3.9489586
11820,4.153104
11821,2.9346051
11822,3.269386
11823,2.694469
11824,2.948424
11825,3.3470008
11826,3.4916735
11827,3.1799095
11828,3.126069
11829,3.2111254
11830,4.404466
11831,3.9239511
11832,4.5626583
11833,4.171745
11834,3.5116904
11835,3.2384262
11836,3.5192418
11837,3.5282755
11838,3.270697
11839,3.6698177
11840,3.4323277
11841,3.700365
11842,3.906302
11843,3.4436452
11844,3.3100924
11845,3.2866848
11846,3.1855898
11847,3.4005218
11848,3.225728
11849,3.2614012
11850,3.5691493
11851,4.226354
11852,3.393294
11853,3.2378569
11854,4.6313252
11855,3.6650305
11856,3.2330241
11857,4.032824
11858,3.6655285
11859,3.2969954
11860,3.5227747
11861,3.1211565
11862,3.2256174
11863,4.075237
11864,3.1125712
11865,3.3953395
11866,3.984405
11867,4.0750704
11868,4.0872965
11869,2.9840584
11870,3.3396907
11871,4.1055455
11872,3.8915775
11873,3.4171507
11874,3.3004582
11875,2.9062073
11876,2.3102582
11877,2.7364693
11878,3.3558457
11879,4.2329025
11880,2.6566916
11881,3.5189672
11882,3.445721
11883,3.8832154
11884,4.460716
11885,3.7208896
11886,3.2819579
11887,3.5851681
11888,3.7164168
11889,3.3948877
11890,3.1486082
11891,3.8287296
11892,2.9808798
11893,3.4109552
11894,3.7363691
11895,3.3190918
11896,3.11412
11897,2.7902918
11898,3.0579123
11899,3.8989112
11900,4.1028075
11901,3.5583975
11902,3.4001615
11903,3.8874133
11904,3.0776434
11905,2.8794072
11906,3.0781446
11907,3.1838386
11908,3.418372
11909,3.5324326
11910,3.6462138
11911,4.2190533
11912,2.9036212
11913,3.19941
11914,4.1227674
11915,3.3420143
11916,3.2274141
11917,3.0601907
11918,3.8265796
11919,4.1572604
11920,3.5254831
11921,3.517537
11922,4.2507496
11923,3.6147077
11924,3.5951984
11925,2.6656573
11926,4.16496
11927,3.4749136
11928,2.881141
11929,3.688358
11930,3.2933557
11931,3.868893
11932,4.4801803
11933,3.832517
11934,3.627975
11935,3.3531516
11936,3.9456503
11937,3.5265305
11938,4.1566105
11939,3.2921364
11940,3.2273166
11941,4.3676877
11942,3.765173
11943,3.3504713
11944,3.3605978
11945,3.328378
11946,3.2556136
11947,2.874777
11948,3.2892532
11949,3.512586
11950,3.2469087
11951,3.4448638
11952,3.0772119
11953,3.529267
11954,3.5923896
11955,3.0556362
11956,3.5891774
11957,3.045979
11958,3.158908
11959,3.0044124
11960,2.6493273
11961,3.1914558
11962,3.0858872
11963,3.1826978
11964,2.9681253
11965,3.1361868
11966,3.1532633
11967,4.0841565
11968,3.351982
11969,3.434037
11970,4.1076307
11971,4.1222043
11972,4.2406235
11973,3.838566
11974,3.8866112
11975,3.6892905
11976,3.130717
11977,3.740664
11978,3.8244386
11979,4.5114985
11980,3.0290246
11981,3.7687278
11982,2.9353104
11983,3.4598382
11984,3.4624372
11985,3.241354
11986,4.226492
11987,3.2344484
11988,3.5416813
11989,2.7861934
11990,3.6265965
11991,3.8310876
11992,4.563759
11993,3.1884773
11994,3.0591073
11995,3.5855997
11996,3.9533126
11997,3.468965
11998,4.0387664
11999,3.2519834
12000,2.9010453
12001,3.3104658
12002,4.2143183
12003,3.6686013
12004,4.0874815
12005,3.14644
12006,3.189011
12007,2.875896
12008,3.4138937
12009,3.2945936
12010,4.2144837
12011,3.5017076
12012,3.1580377
12013,3.6163695
12014,3.9394572
12015,3.2719135
12016,4.2203145
12017,3.0489979
12018,3.714022
12019,3.2465613
12020,3.635824
12021,3.3426614
12022,3.906322
12023,3.1654563
12024,3.3277676
12025,4.1709843
12026,3.9204657
12027,4.2361093
12028,3.5955393
12029,3.1167502
12030,3.3409054
12031,3.1446507
12032,3.372312
12033,3.6580846
12034,3.3571901
12035,3.7703924
12036,4.63887
12037,4.289173
12038,4.715642
12039,4.1199594
12040,4.214546
12041,3.1896589
12042,2.8206592
12043,3.3238385
12044,3.7984238
12045,3.1586695
12046,2.903551
12047,3.9077334
12048,2.942407
12049,2.7463582
12050,3.3644817
12051,3.7750537
12052,3.3786914
12053,3.1984723
12054,3.6252534
12055,3.9009237
12056,3.1852806
12057,3.0608997
12058,3.4316428
12059,3.5320835
12060,3.732916
12061,3.1041217
12062,3.5031083
12063,3.3651817
12064,3.2873437
12065,3.8664906
12066,3.4617586
12067,3.9495199
12068,3.4405854
12069,3.6652021
12070,3.1760526
12071,3.2082617
12072,3.7309458
12073,3.2307816
12074,3.6651368
12075,3.2617955
12076,3.2271461
12077,3.5312362
12078,3.2534547
12079,2.9746757
12080,3.6037745
12081,3.2720442
12082,3.0409665
12083,3.637995
12084,3.7566807
12085,3.140656
12086,3.5014226
12087,2.9450927
12088,2.7270179
12089,3.902447
12090,4.050312
12091,4.0342574
12092,3.4098797
12093,3.8575509
12094,3.217649
12095,3.268441
12096,3.1891513
12097,4.2415724
12098,3.6678576
12099,3.2070765
12100,3.076319
12101,3.3116932
12102,4.1997943
12103,3.499172
12104,2.6937835
12105,3.0275395
12106,4.1897287
12107,3.870106
12108,4.0533304
12109,3.4737382
12110,3.441061
12111,4.4774494
12112,2.9370017
12113,3.3315043
12114,3.4777691
12115,3.983085
12116,4.410911
12117,2.7100217
12118,3.430358
12119,2.8588777
12120,4.2625804
12121,3.378343
12122,3.2276905
12123,3.2866902
12124,3.2876022
12125,3.76089
12126,3.7265604
12127,3.3839924
12128,3.114927
12129,3.179205
12130,3.692431
12131,3.5237725
12132,3.4218059
12133,2.9538383
12134,3.1315732
12135,2.847685
12136,3.233658
12137,3.737617
12138,2.9109087
12139,3.345637
12140,3.873261
12141,3.3145676
12142,4.1765165
12143,2.6554873
12144,3.3646517
12145,3.1657958
12146,3.5372992
12147,3.2532825
12148,3.33459
12149,3.6167626
12150,3.3274972
12151,3.1938603
12152,3.250007
12153,3.6173358
12154,4.248936
12155,3.3104155
12156,3.02799
12157,4.190905
12158,4.464768
12159,3.2972758
12160,3.2487793
12161,3.2385795
12162,2.8486946
12163,3.2107196
12164,3.027348
12165,3.086887
12166,3.5115075
12167,2.9010272
12168,2.9408395
12169,3.0144567
12170,3.471929
12171,2.9858027
12172,3.3528128
12173,4.245571
12174,3.331823
12175,3.400849
12176,3.4319491
12177,4.082105
12178,3.2025285
12179,4.386321
12180,3.4930277
12181,3.2615087
12182,3.2119467
12183,3.3516688
12184,3.2034333
12185,3.7636557
12186,2.8758662
12187,3.2183893
12188,3.2946272
12189,3.4613454
12190,3.032609
12191,3.723657
12192,3.7984202
12193,3.2341669
12194,4.123949
12195,3.3119876
12196,3.6601877
12197,3.017851
12198,3.5340662
12199,3.5251224
12200,3.0537045
12201,3.9115167
12202,3.7139707
12203,3.1992652
12204,3.047801
12205,3.5213563
12206,3.5805037
12207,3.875021
12208,3.533407
12209,3.135552
12210,3.5261574
12211,3.158835
12212,3.6819556
12213,3.2522318
12214,3.9608095
12215,3.6314058
12216,4.0713787
12217,3.2600722
12218,4.487349
12219,3.2365792
12220,3.2132733
12221,4.2638454
12222,3.401048
12223,3.3194613
12224,2.8987129
12225,3.4410641
12226,2.9040716
12227,3.2810063
12228,2.8960423
12229,4.233222
12230,3.959292
12231,3.3671138
12232,4.552629
12233,2.7724736
12234,3.0048323
12235,4.0083733
12236,3.0403023
12237,3.3262932
12238,3.1570463
12239,3.3420928
12240,3.443064
12241,4.2300653
12242,3.495563
12243,3.3937438
12244,3.0598
12245,3.4890182
12246,3.399306
12247,3.5417461
12248,3.2683046
12249,3.4150577
12250,3.921733
12251,3.16772
12252,3.1112623
12253,3.5834162
12254,3.307499
12255,3.0365145
12256,4.3503404
12257,4.434315
12258,3.7424033
12259,3.0360262
12260,2.7111344
12261,3.2206097
12262,3.4502912
12263,3.012711
12264,3.8604708
12265,3.357095
12266,3.3764205
12267,3.1758296
12268,3.3227098
12269,3.1872911
12270,4.228701
12271,3.0074341
12272,3.2988873
12273,3.064482
12274,3.6413255
12275,3.0973241
12276,3.3478885
12277,3.4382908
12278,3.5213132
12279,3.3465102
12280,3.5368333
12281,3.916249
12282,3.1561074
12283,4.236085
12284,3.8290348
12285,3.6593504
12286,3.134745
12287,3.2286773
12288,3.1131752
12289,3.395434
12290,2.9011736
12291,3.2006612
12292,3.925304
12293,3.1274116
12294,4.0024433
12295,3.2750258
12296,4.131941
12297,4.123562
12298,3.9631438
12299,3.0577643
12300,3.3412163
12301,3.5959458
12302,3.2404354
12303,3.3150377
12304,2.9980679
12305,3.9329023
12306,3.7099783
12307,3.9203503
12308,2.744215
12309,3.2461376
12310,3.6595886
12311,4.441239
12312,3.1941726
12313,3.739413
12314,3.5061889
12315,2.8735442
12316,2.894702
12317,3.90537
12318,2.8248687
12319,2.618899
12320,3.7083035
12321,3.0504136
12322,4.3777847
12323,3.840577
12324,3.0190718
12325,3.7351387
12326,3.1190298
12327,2.8167145
12328,3.5478501
12329,3.2963424
12330,3.5710478
12331,3.1959028
12332,2.7205322
12333,3.2252994
12334,3.2111874
12335,3.8349965
12336,3.1711638
12337,4.5427966
12338,3.3030512
12339,3.6629531
12340,4.4311876
12341,3.37366
12342,3.3748932
12343,3.460064
12344,4.2228127
12345,3.8918834
12346,2.8874886
12347,3.506584
12348,2.9459393
12349,3.2610173
12350,3.7166257
12351,4.1898327
12352,2.7582335
12353,3.9014866
12354,3.2321332
12355,3.252615
12356,3.2923815
12357,3.4987097
12358,3.7564273
12359,3.4932127
12360,3.5015867
12361,3.3139412
12362,3.1196399
12363,3.142839
12364,3.983771
12365,3.3272567
12366,2.9618678
12367,3.0274763
12368,2.9253087
12369,3.0638065
12370,4.412664
12371,3.6890516
12372,3.2135098
12373,3.045878
12374,4.004834
12375,4.265951
12376,3.44477
12377,4.1884866
12378,3.2756636
12379,3.9871628
12380,4.223129
12381,3.7400758
12382,3.963799
12383,2.8830793
12384,3.4183629
12385,3.0917692
12386,3.3554554
12387,3.2501895
12388,2.6951668
12389,3.1558058
12390,2.8855
12391,3.6028552
12392,3.2327876
12393,3.1554112
12394,3.2060316
12395,3.99237
12396,3.7898607
12397,2.8441596
12398,3.0390582
12399,3.7174947
12400,3.9040217
12401,3.317932
12402,3.240157
12403,3.2036848
12404,3.1026332
12405,3.6661215
12406,4.0878386
12407,4.5483403
12408,3.9794328
12409,3.7007127
12410,3.2875264
12411,3.5602937
12412,3.6651368
12413,3.422747
12414,3.6392822
12415,3.241561
12416,3.25671
12417,4.151375
12418,2.9355874
12419,4.4518256
12420,3.3486447
12421,4.229781
12422,3.5983088
12423,3.717977
12424,2.7098358
12425,3.3360932
12426,3.4948263
12427,2.8016303
12428,3.8462386
12429,3.930704
12430,4.392823
12431,3.3155491
12432,3.7887812
12433,4.2111354
12434,3.4661472
12435,4.430153
12436,3.5686593
12437,3.4983582
12438,3.408159
12439,3.765968
12440,3.2451017
12441,3.6703568
12442,3.6775281
12443,3.2554777
12444,3.220592
12445,4.1088405
12446,2.928428
12447,3.3282468
12448,4.4357224
12449,3.685075
12450,3.9135487
12451,3.629001
12452,3.5006967
12453,4.526579
12454,3.5055478
12455,3.0155149
12456,3.901638
12457,3.7363935
12458,3.0651932
12459,3.8571625
12460,3.234659
12461,4.1629276
12462,3.8755288
12463,3.46031
12464,3.301813
12465,3.2560856
12466,2.8791966
12467,3.4489312
12468,3.975824
12469,3.0615819
12470,3.467541
12471,3.2039905
12472,2.7097647
12473,3.1294613
12474,3.829059
12475,3.2198045
12476,3.3741567
12477,3.6570156
12478,3.3084624
12479,3.5664334
12480,2.9132948
12481,3.424182
12482,3.3476224
12483,3.562039
12484,2.7764695
12485,2.8937142
12486,4.0612698
12487,4.405547
12488,3.679178
12489,3.0067902
12490,2.8894358
12491,3.6579928
12492,4.5279484
12493,3.3832636
12494,3.4069107
12495,3.9071035
12496,3.44146
12497,3.4381745
12498,3.3331654
12499,3.2381363
12500,3.6985874
12501,3.43177
12502,3.4736154
12503,2.8109388
12504,3.2271688
12505,3.156276
12506,3.0674934
12507,3.4142277
12508,2.9366682
12509,3.5506973
12510,3.0285058
12511,3.4256105
12512,3.4300444
12513,4.112657
12514,3.199333
12515,3.6450727
12516,3.567074
12517,3.3940518
12518,3.5314798
12519,3.4022212
12520,3.3052194
12521,3.177248
12522,3.923072
12523,3.324562
12524,3.0137942
12525,3.8933613
12526,3.6958225
12527,3.0779285
12528,3.3837335
12529,3.1720567
12530,3.3760939
12531,4.029356
12532,3.731076
12533,3.4316685
12534,3.2100627
12535,3.6374233
12536,2.9435399
12537,3.080491
12538,3.2796597
12539,3.4195027
12540,3.5937395
12541,3.9220185
12542,3.7520394
12543,3.4017835
12544,3.0467236
12545,3.5050125
12546,4.2242227
12547,3.8758757
12548,3.8305848
12549,3.2267113
12550,3.0443022
12551,3.651705
12552,3.187905
12553,3.771043
12554,4.5690966
12555,3.8893323
12556,3.3640852
12557,3.7851796
12558,3.2291617
12559,2.6070406
12560,3.1048107
12561,3.3932302
12562,3.7236817
12563,3.2310054
12564,2.855648
12565,4.1159487
12566,4.030627
12567,4.117497
12568,3.677241
12569,3.1883264
12570,3.3892233
12571,3.8927243
12572,3.6229978
12573,3.2795212
12574,3.0392601
12575,3.5378366
12576,3.2913597
12577,3.497299
12578,3.2696917
12579,2.98385
12580,4.1994247
12581,3.2739408
12582,3.269879
12583,3.3277273
12584,3.2753494
12585,3.6015
12586,2.724887
12587,3.7201831
12588,3.6440852
12589,3.077173
12590,3.426333
12591,4.5544906
12592,3.5898561
12593,3.442202
12594,3.100233
12595,4.0137453
12596,3.3859668
12597,3.442992
12598,2.8293674
12599,3.4865518
12600,3.521889
12601,3.9817488
12602,3.377177
12603,4.0581703
12604,3.2941542
12605,3.5996854
12606,2.9266853
12607,3.6997051
12608,3.285709
12609,2.8905761
12610,3.6930747
12611,3.1430755
12612,3.0297387
12613,4.3060617
12614,3.0649414
12615,4.227543
12616,3.2926223
12617,2.697909
12618,4.116289
12619,3.134518
12620,3.7437959
12621,3.3704183
12622,3.3299072
12623,3.6378846
12624,3.025334
12625,3.4936354
12626,4.19943
12627,4.0482197
12628,3.7361636
12629,3.206057
12630,3.958295
12631,4.1283894
12632,3.566466
12633,3.0653775
12634,4.2467704
12635,3.0711522
12636,2.610676
12637,3.2828245
12638,4.231694
12639,2.9119935
12640,4.0571485
12641,4.3533425
12642,3.6063747
12643,3.731839
12644,3.2762175
12645,3.1970594
12646,4.229689
12647,3.5267384
12648,2.7699358
12649,3.8238406
12650,3.1825557
12651,3.6041667
12652,3.0634832
12653,3.521984
12654,3.1946888
12655,4.379525
12656,3.4282155
12657,3.2258637
12658,3.7016776
12659,3.572856
12660,3.4290335
12661,3.2103279
12662,2.9232576
12663,3.9801433
12664,3.10833
12665,3.2038505
12666,3.2967296
12667,4.4068804
12668,2.9111915
12669,3.826382
12670,3.2583237
12671,3.0783124
12672,3.3665037
12673,3.210109
12674,3.5658958
12675,4.421185
12676,3.2490525
12677,3.9143872
12678,3.671513
12679,3.1051047
12680,3.4259167
12681,3.3863235
12682,3.414404
12683,3.3512547
12684,3.8300169
12685,3.1430337
12686,3.8812275
12687,2.689242
12688,3.2514596
12689,3.2330923
12690,3.9167967
12691,3.2022364
12692,3.5185962
12693,3.8977318
12694,3.678815
12695,3.357865
12696,3.2040458
12697,3.0435996
12698,3.5182064
12699,3.8294969
12700,3.4155202
12701,3.5482268
12702,3.1464677
12703,3.2395613
12704,3.9722822
12705,3.494101
12706,3.693117
12707,3.6587157
12708,2.999499
12709,3.894217
12710,4.564626
12711,3.3737698
12712,3.117858
12713,3.0759816
12714,4.0704393
12715,3.248077
12716,4.198493
12717,4.1583457
12718,3.1580355
12719,3.911613
12720,3.2567105
12721,2.777946
12722,3.8678107
12723,3.4373243
12724,3.177292
12725,3.6729567
12726,4.2323465
12727,3.7066066
12728,3.9939854
12729,3.1852229
12730,3.8090017
12731,3.5019417
12732,2.732916
12733,3.006183
12734,3.355591
12735,3.4167695
12736,4.006079
12737,3.1366858
12738,4.1904826
12739,3.2025728
12740,2.8043048
12741,3.7402153
12742,3.2936187
12743,3.7867267
12744,3.2494934
12745,3.3566117
12746,4.221945
12747,3.4084733
12748,3.7575893
12749,3.5681303
12750,3.8635793
12751,3.1850204
12752,3.5538833
12753,4.176677
12754,3.4028807
12755,3.9552817
12756,4.537886
12757,3.3321252
12758,3.2994967
12759,3.3300552
12760,2.95193
12761,3.273667
12762,3.9069984
12763,3.431856
12764,3.6667602
12765,3.7551026
12766,4.1958857
12767,3.418956
12768,3.1550198
12769,3.3022351
12770,3.2883577
12771,4.006318
12772,3.5467188
12773,3.5446312
12774,3.2930284
12775,3.3744974
12776,2.78606
12777,2.8717797
12778,3.0653963
12779,3.4987223
12780,2.915702
12781,3.4004834
12782,3.6651368
12783,3.4890728
12784,3.8783283
12785,4.5623236
12786,2.8024862
12787,3.3343427
12788,3.6490047
12789,3.354617
12790,4.3469124
12791,3.233161
12792,3.0972266
12793,3.1434898
12794,3.7823734
12795,3.8384664
12796,3.1461847
12797,2.8632414
12798,3.4407623
12799,3.652666
12800,3.5390043
12801,3.2685304
12802,4.266443
12803,3.1539595
12804,3.138055
12805,3.1746314
12806,3.4762666
12807,2.9197075
12808,3.7269723
12809,3.330893
12810,3.765874
12811,2.965262
12812,3.1880338
12813,4.2255697
12814,3.1953058
12815,4.1929655
12816,3.3586085
12817,3.3972163
12818,3.3318434
12819,3.3092952
12820,4.3911643
12821,3.524066
12822,3.2575986
12823,3.3208852
12824,3.2888095
12825,3.2101648
12826,2.8922114
12827,3.2872772
12828,3.2018182
12829,3.5376587
12830,3.8126805
12831,4.4517426
12832,3.3371968
12833,3.84504
12834,3.669978
12835,3.2109952
12836,3.4561424
12837,3.3083339
12838,3.8585687
12839,3.1125708
12840,3.294565
12841,3.4936216
12842,4.4448066
12843,3.074338
12844,3.0245233
12845,3.4123209
12846,3.2207808
12847,3.7005687
12848,3.1138954
12849,3.4033065
12850,3.910698
12851,2.9566245
12852,3.6295285
12853,4.2667217
12854,2.8917458
12855,3.5751908
12856,4.1912904
12857,3.2128935
12858,3.883262
12859,4.0580435
12860,3.292027
12861,3.6750565
12862,3.3107731
12863,3.2451723
12864,3.3342538
12865,3.205752
12866,3.8490386
12867,4.0061884
12868,4.5691547
12869,3.8450444
12870,3.8552468
12871,3.4375882
12872,3.8253396
12873,4.230782
12874,3.6304436
12875,3.139358
12876,3.0786579
12877,4.197723
12878,4.060135
12879,3.7826371
12880,4.556457
12881,3.1957693
12882,3.295391
12883,3.6778152
12884,3.760442
12885,3.3809185
12886,3.3352664
12887,3.5644054
12888,3.337691
12889,3.6651368
12890,3.876968
12891,3.0378442
12892,3.2145894
12893,3.2748291
12894,4.1786227
12895,3.537197
12896,3.0050788
12897,3.3962479
12898,3.2926047
12899,3.3145633
12900,3.8071482
12901,4.0257025
12902,4.0790777
12903,3.1865911
12904,3.573597
12905,3.3999944
12906,3.5400867
12907,3.4505122
12908,3.8222234
12909,2.9797554
12910,3.23917
12911,3.0570498
12912,2.9010437
12913,3.6156359
12914,3.1155639
12915,3.8517168
12916,4.382021
12917,3.195652
12918,4.114073
12919,3.293795
12920,3.743107
12921,3.3353872
12922,3.2561111
12923,2.857923
12924,3.7514982
12925,3.7789834
12926,3.6305177
12927,3.8981276
12928,4.337103
12929,3.5673869
12930,3.8119326
12931,3.8364959
12932,4.1758866
12933,4.279082
12934,2.911714
12935,3.1979282
12936,3.5511203
12937,2.8936431
12938,3.0827587
12939,3.4052336
12940,3.8986344
12941,3.052719
12942,3.4840903
12943,3.0770726
12944,3.0546005
12945,2.9450707
12946,3.4239843
12947,3.920939
12948,3.2693021
12949,4.570129
12950,3.7335
12951,3.9009323
12952,3.7193975
12953,4.21019
12954,3.2494717
12955,3.014288
12956,4.171632
12957,3.3012266
12958,3.1138098
12959,3.5707731
12960,4.2519684
12961,3.4265485
12962,3.7095797
12963,3.7528605
12964,3.0758963
12965,3.1262672
12966,3.2967231
12967,3.6560125
12968,3.2433236
12969,3.3778448
12970,3.466229
12971,4.2235074
12972,2.7450533
12973,3.7132485
12974,3.6675074
12975,3.18821
12976,3.486278
12977,3.1386282
12978,4.155318
12979,4.1755266
12980,3.9063141
12981,3.7089002
12982,4.515213
12983,3.2691276
12984,4.1254826
12985,3.2694583
12986,3.6980157
12987,2.7272692
12988,3.4168847
12989,3.3676882
12990,3.7026918
12991,3.8606775
12992,3.5187604
12993,3.298888
12994,3.130674
12995,3.711314
12996,3.9005609
12997,3.8648524
12998,3.2383943
12999,3.283616
13000,3.3861225
13001,2.8082163
13002,3.0799997
13003,4.568105
13004,3.1379654
13005,3.7010136
13006,4.0556316
13007,3.5197854
13008,3.3163733
13009,3.2840009
13010,3.4604654
13011,2.7284753
13012,3.1880658
13013,3.6634865
13014,3.1197755
13015,3.1571448
13016,3.1791916
13017,3.4899917
13018,3.2586105
13019,3.4560409
13020,3.247364
13021,4.1624093
13022,3.8204088
13023,4.232634
13024,3.766194
13025,3.247004
13026,3.2150564
13027,3.902432
13028,3.6173651
13029,3.4088583
13030,3.560146
13031,3.412393
13032,3.3583763
13033,2.9076235
13034,3.3753004
13035,3.6642952
13036,3.2790215
13037,4.44981
13038,3.9641593
13039,3.8994772
13040,3.2568555
13041,3.7180738
13042,3.362622
13043,2.8804271
13044,3.3427646
13045,3.9270248
13046,3.5270526
13047,3.589539
13048,3.2546217
13049,3.5883923
13050,3.4024668
13051,3.3398507
13052,3.3146093
13053,3.2625659
13054,3.433127
13055,2.8766785
13056,3.3414638
13057,3.2606568
13058,3.333645
13059,3.5389907
13060,4.1470265
13061,3.7123833
13062,3.2868235
13063,3.2466083
13064,2.8212912
13065,2.8988688
13066,3.3316824
13067,3.4710987
13068,4.1620235
13069,3.8667052
13070,4.2319922
13071,2.7704668
13072,3.369325
13073,2.6643248
13074,3.7099676
13075,4.5666466
13076,3.2884564
13077,4.0556793
13078,3.7406182
13079,2.7667835
13080,3.3992188
13081,3.660831
13082,4.325083
13083,3.0333178
13084,3.3214908
13085,3.8863251
13086,3.253243
13087,3.772894
13088,3.2058535
13089,3.300482
13090,3.2960231
13091,3.9700022
13092,3.2583036
13093,3.200799
13094,3.6651368
13095,3.0259194
13096,3.9953249
13097,2.87583
13098,2.7534862
13099,4.1674347
13100,4.2234445
13101,2.8430827
13102,3.3453345
13103,3.9137473
13104,3.2424223
13105,3.2940707
13106,3.3658018
13107,2.964678
13108,3.242506
13109,3.2258215
13110,3.8981845
13111,2.6654363
13112,3.1901305
13113,3.9536943
13114,3.5848222
13115,3.8263798
13116,3.1941211
13117,3.2432256
13118,2.845369
13119,3.0062284
13120,3.573199
13121,3.6403687
13122,3.62486
13123,2.6669545
13124,3.7005386
13125,2.8087478
13126,3.2454836
13127,3.1568837
13128,3.2395332
13129,3.988427
13130,2.7960958
13131,4.358285
13132,3.1258085
13133,4.2802324
13134,3.124307
13135,3.2034824
13136,3.2318892
